time,open,high,low,close,MACD,Signal,Daily Percentage Differencing
1723562100,206.06,206.06,205.95,206.04,0.054873198,0.080811963,-0.009705911
1723562160,206.04,206.15,206.02,206.15,0.060361085,0.076721788,0.053387692
1723562220,206.14,206.14,205.99,205.99,0.051209302,0.071619291,-0.077613388
1723562280,206.02,206.06,205.98,206.06,0.049039566,0.067103346,0.033982232
1723562340,206.11,206.15,206.08,206.08,0.048376216,0.06335792,0.009705911
1723562400,206.08,206.16,206.07,206.14,0.052091527,0.061104641,0.029114907
1723562460,206.16,206.18,206.11,206.11,0.052015585,0.05928683,-0.014553216
1723562520,206.11,206.11,206.03,206.1,0.050565595,0.057542583,-0.004851778
1723562580,206.08,206.15,206.06,206.15,0.052841921,0.056602451,0.024260068
1723562640,206.14,206.2,206.14,206.14,0.053225459,0.055927052,-0.004850837
1723562700,206.13,206.18,206.1,206.18,0.056110277,0.055963697,0.019404288
1723562760,206.15,206.15,205.96,205.96,0.040181172,0.052807192,-0.106702881
1723562820,205.98,206.02,205.9,206.02,0.032029523,0.048651658,0.02913187
1723562880,206.04,206.07,206.02,206.04,0.026873336,0.044295994,0.009707795
1723562940,206.04,206.08,205.97,206.08,0.025718223,0.04058044,0.019413706
1723563000,206.12,206.2,206.06,206.14,0.02930646,0.038325644,0.029114907
1723563060,206.13,206.16,206.01,206.01,0.021413409,0.034943197,-0.063063937
1723563120,206.01,206.11,205.99,206.06,0.018973971,0.031749352,0.024270666
1723563180,206.04,206.08,206.01,206.08,0.018441945,0.02908787,0.009705911
1723563240,206.07,206.12,206.07,206.12,0.021005834,0.027471463,0.019409938
1723563300,206.09,206.1,206.029,206.05,0.017191151,0.025415401,-0.0339608
1723563360,206.07,206.19,206.07,206.09,0.017197411,0.023771803,0.019412764
1723563420,206.08,206.13,206.07,206.11,0.018601776,0.022737797,0.009704498
1723563480,206.09,206.23,206.09,206.21,0.027467283,0.023683695,0.048517782
1723563540,206.19,206.2,206.09,206.09,0.024527527,0.023852461,-0.058193104
1723563600,206.09,206.17,206.069,206.17,0.028326549,0.024747279,0.038817992
1723563660,206.17,206.17,206.05,206.07,0.023002974,0.024398418,-0.048503662
1723563720,206.08,206.2,206.08,206.2,0.028940309,0.025306796,0.063085359
1723563780,206.2,206.205,206.17,206.19,0.032464543,0.026738345,-0.004849661
1723563840,206.19,206.19,206.07,206.12,0.029271683,0.027245013,-0.03394927
1723563900,206.13,206.18,206.12,206.18,0.031222899,0.02804059,0.029109257
1723563960,206.19,206.3,206.19,206.3,0.041968462,0.030826165,0.058201571
1723564020,206.3,206.39,206.28,206.36,0.054695403,0.035600012,0.029083858
1723564080,206.37,206.37,206.31,206.35,0.063245622,0.041129134,-0.0048459
1723564140,206.37,206.4,206.36,206.36,0.070021485,0.046907604,0.004846135
1723564200,206.37,206.38,206.26,206.32,0.071341361,0.051794356,-0.019383601
1723564260,206.3,206.3,206.2,206.27,0.06757384,0.054950253,-0.024234199
1723564320,206.23,206.3,206.23,206.26,0.063054286,0.056571059,-0.004848015
1723564380,206.25,206.35,206.22,206.35,0.065974245,0.058451696,0.043634248
1723564440,206.36,206.38,206.31,206.32,0.065116956,0.059784748,-0.014538406
1723564500,206.3,206.33,206.24,206.27,0.059714614,0.059770721,-0.024234199
1723564560,206.28,206.37,206.28,206.37,0.062778709,0.060372319,0.048480147
1723564620,206.35,206.35,206.285,206.31,0.059677601,0.060233375,-0.029073993
1723564680,206.26,206.3,206.25,206.275,0.053775849,0.05894187,-0.016964762
1723564740,206.275,206.32,206.27,206.28,0.048938,0.056941096,0.002423949
1723564800,206.25,206.25,206.07,206.14,0.033421872,0.052237251,-0.067868916
1723564860,206.16,206.21,206.16,206.19,0.024873091,0.046764419,0.02425536
1723564920,206.18,206.27,206.1,206.27,0.024273639,0.042266263,0.038799166
1723564980,206.28,206.32,206.25,206.3,0.025920524,0.038997115,0.014544044
1723565040,206.3,206.35,206.3,206.35,0.030904031,0.037378498,0.024236549
1723565100,206.35,206.35,206.26,206.35,0.034456305,0.03679406,0
1723565160,206.345,206.46,206.345,206.41,0.041633087,0.037761865,0.029076811
1723565220,206.44,206.55,206.44,206.54,0.057151841,0.04163986,0.062981445
1723565280,206.55,206.66,206.55,206.65,0.077434034,0.048798695,0.053258449
1723565340,206.64,206.78,206.63,206.78,0.102812573,0.059601471,0.062908299
1723565400,206.79,206.92,206.79,206.79,0.122322111,0.072145599,0.004836058
1723565460,206.84,206.87,206.79,206.87,0.142595143,0.086235508,0.03868659
1723565520,206.88,206.93,206.88,206.93,0.161639883,0.101316383,0.029003722
1723565580,206.93,206.95,206.74,206.79,0.163550833,0.113763273,-0.067655729
1723565640,206.8,206.8,206.72,206.78,0.162386469,0.123487912,-0.004835824
1723565700,206.8,206.82,206.76,206.78,0.15962366,0.130715062,0
1723565760,206.83,206.92,206.82,206.92,0.166808084,0.137933666,0.067704807
1723565820,206.94,207,206.89,206.94,0.172131401,0.144773213,0.009665571
1723565880,206.94,206.96,206.87,206.89,0.170351875,0.149888945,-0.024161593
1723565940,206.88,206.97,206.88,206.96,0.172600374,0.154431231,0.033834405
1723566000,206.97,206.99,206.89,206.89,0.166811017,0.156907188,-0.033822961
1723566060,206.9,207,206.9,206.981,0.167633475,0.159052446,0.043984726
1723566120,207,207.06,206.97,206.99,0.167085446,0.160659046,0.004348225
1723566180,206.97,206.97,206.86,206.86,0.154381601,0.159403557,-0.062804966
1723566240,206.9,206.9,206.84,206.87,0.143466832,0.156216212,0.004834187
1723566300,206.9,206.99,206.9,206.96,0.140459913,0.153064952,0.043505583
1723566360,206.97,206.99,206.87,206.95,0.135705661,0.149593094,-0.004831852
1723566420,206.96,206.96,206.86,206.87,0.12405255,0.144484985,-0.03865668
1723566480,206.9,206.92,206.84,206.85,0.111913474,0.137970683,-0.009667907
1723566540,206.85,206.85,206.78,206.84,0.100329713,0.130442489,-0.004834421
1723566600,206.86,206.87,206.6,206.6,0.07096546,0.118547083,-0.116031715
1723566660,206.59,206.72,206.59,206.72,0.056723205,0.106182308,0.058083253
1723566720,206.75,206.77,206.71,206.715,0.044519465,0.093849739,-0.002418731
1723566780,206.7,206.81,206.69,206.81,0.042029133,0.083485618,0.045956994
1723566840,206.78,206.81,206.74,206.74,0.034015008,0.073591496,-0.033847493
1723566900,206.77,206.78,206.7,206.73,0.026550779,0.064183352,-0.004836993
1723566960,206.74,206.8,206.74,206.8,0.025984209,0.056543524,0.033860591
1723567020,206.79,206.84,206.76,206.79,0.024446478,0.050124114,-0.00483559
1723567080,206.81,206.88,206.81,206.88,0.030142598,0.046127811,0.043522414
1723567140,206.89,206.94,206.87,206.94,0.039048189,0.044711887,0.02900232
1723567200,206.93,206.98,206.92,206.98,0.048771394,0.045523788,0.019329274
1723567260,206.97,207.03,206.96,207.03,0.059822094,0.048383449,0.024156923
1723567320,207.04,207.08,207.03,207.06,0.070191479,0.052745055,0.014490654
1723567380,207.06,207.14,207.05,207.13,0.083099783,0.058816001,0.033806626
1723567440,207.14,207.17,207.08,207.13,0.092266122,0.065506025,0
1723567500,207.12,207.15,207.07,207.11,0.096800818,0.071764984,-0.009655772
1723567560,207.12,207.29,207.12,207.28,0.112811753,0.079974338,0.082081985
1723567620,207.29,207.41,207.26,207.41,0.1344407,0.09086761,0.062717098
1723567680,207.38,207.38,207.29,207.35,0.145068043,0.101707697,-0.02892821
1723567740,207.36,207.45,207.345,207.43,0.158122878,0.112990733,0.038582108
1723567800,207.45,207.55,207.45,207.46,0.168942218,0.12418103,0.01446271
1723567860,207.46,207.54,207.46,207.48,0.177089083,0.134762641,0.009640413
1723567920,207.465,207.54,207.46,207.52,0.184644728,0.144739058,0.019278967
1723567980,207.52,207.58,207.5,207.5,0.186864738,0.153164194,-0.009637625
1723568040,207.485,207.53,207.48,207.52,0.188069991,0.160145353,0.009638554
1723568100,207.51,207.57,207.49,207.54,0.188466471,0.165809577,0.009637625
1723568160,207.55,207.55,207.44,207.44,0.17865213,0.168378088,-0.048183483
1723568220,207.48,207.52,207.46,207.52,0.175308676,0.169764205,0.038565368
1723568280,207.51,207.52,207.46,207.5,0.1690959,0.169630544,-0.009637625
1723568340,207.5,207.53,207.44,207.51,0.163099042,0.168324244,0.004819277
1723568400,207.51,207.51,207.47,207.49,0.154946528,0.165648701,-0.00963809
1723568460,207.51,207.53,207.48,207.5,0.14759118,0.162037197,0.004819509
1723568520,207.52,207.56,207.5,207.5,0.140146492,0.157659056,0
1723568580,207.56,207.56,207.19,207.19,0.107987304,0.147724705,-0.14939759
1723568640,207.2,207.311,207.2,207.25,0.086347059,0.135449176,0.028958927
1723568700,207.23,207.33,207.17,207.29,0.071599322,0.122679205,0.019300362
1723568760,207.3,207.3,207.225,207.25,0.056037997,0.109350964,-0.019296638
1723568820,207.26,207.29,207.19,207.23,0.041612025,0.095803176,-0.009650181
1723568880,207.22,207.29,207.19,207.275,0.033425157,0.083327572,0.021715003
1723568940,207.28,207.29,207.17,207.19,0.019849405,0.070631939,-0.041008322
1723569000,207.17,207.17,207.11,207.12,0.003402882,0.057186127,-0.033785414
1723569060,207.135,207.15,207.11,207.15,-0.007128188,0.044323264,0.014484357
1723569120,207.13,207.18,207.11,207.16,-0.014500072,0.032558597,0.00482742
1723569180,207.18,207.26,207.17,207.17,-0.019312801,0.022184318,0.004827187
1723569240,207.2,207.26,207.18,207.26,-0.015683881,0.014610678,0.043442583
1723569300,207.27,207.3,207.24,207.3,-0.009471094,0.009794323,0.019299431
1723569360,207.31,207.31,207.22,207.23,-0.010079638,0.005819531,-0.033767487
1723569420,207.23,207.23,207.16,207.18,-0.014430154,0.001769594,-0.024127781
1723569480,207.18,207.23,207.18,207.229,-0.0137654,-0.001337405,0.023650932
1723569540,207.24,207.33,207.24,207.32,-0.005828452,-0.002235614,0.043912773
1723569600,207.3,207.3,207.21,207.23,-0.006723111,-0.003133113,-0.043411152
1723569660,207.23,207.28,207.22,207.25,-0.005751996,-0.00365689,0.009651112
1723569720,207.24,207.24,207.22,207.23,-0.006521043,-0.004229721,-0.009650181
1723569780,207.22,207.26,207.14,207.15,-0.013431025,-0.006069981,-0.038604449
1723569840,207.15,207.15,207.06,207.06,-0.025871256,-0.010030236,-0.043446778
1723569900,207.05,207.18,207.05,207.16,-0.027345839,-0.013493357,0.04829518
1723569960,207.17,207.17,207.11,207.15,-0.028987226,-0.016592131,-0.004827187
1723570020,207.15,207.15,207.03,207.07,-0.03632464,-0.020538632,-0.038619358
1723570080,207.1,207.17,207.1,207.11,-0.038468487,-0.024124603,0.019317139
1723570140,207.1,207.18,207.1,207.13,-0.038114311,-0.026922545,0.009656704
1723570200,207.14,207.15,207.1,207.15,-0.03580703,-0.028699442,0.009655772
1723570260,207.14,207.15,207.12,207.15,-0.033591273,-0.029677808,0
1723570320,207.16,207.169,207.02,207.04,-0.040247404,-0.031791727,-0.053101617
1723570380,207.01,207.01,206.87,206.88,-0.057767194,-0.036986821,-0.077279753
1723570440,206.93,206.93,206.86,206.87,-0.071632931,-0.043916043,-0.00483372
1723570500,206.86,206.95,206.85,206.91,-0.078489187,-0.050830672,0.019335815
1723570560,206.92,206.92,206.849,206.87,-0.086157317,-0.057896001,-0.019332077
1723570620,206.88,206.93,206.855,206.92,-0.087194657,-0.063755732,0.024169768
1723570680,206.93,206.97,206.89,206.895,-0.089008019,-0.068806189,-0.012081964
1723570740,206.92,207.01,206.9,207.01,-0.080240618,-0.071093075,0.05558375
1723570800,207.01,207.04,206.995,207.01,-0.072457149,-0.07136589,0
1723570860,207,207.06,207,207.03,-0.063937826,-0.069880277,0.009661369
1723570920,207.04,207.05,207.02,207.03,-0.056534506,-0.067211123,0
1723570980,207.05,207.1,207.045,207.1,-0.044505871,-0.062670072,0.033811525
1723571040,207.09,207.12,207.09,207.11,-0.033776816,-0.056891421,0.004828585
1723571100,207.085,207.09,207.06,207.09,-0.026581382,-0.050829413,-0.009656704
1723571160,207.08,207.1,206.6,206.67,-0.054145286,-0.051492588,-0.202810372
1723571220,206.65,206.79,206.595,206.74,-0.069539851,-0.05510204,0.033870421
1723571280,206.74,206.79,206.68,206.745,-0.080409782,-0.060163589,0.002418497
1723571340,206.73,206.86,206.72,206.86,-0.07883597,-0.063898065,0.055624078
1723571400,206.87,206.87,206.74,206.74,-0.086277161,-0.068373884,-0.058010248
1723571460,206.77,206.98,206.77,206.96,-0.07357408,-0.069413923,0.106413853
1723571520,206.95,206.99,206.92,206.95,-0.063580794,-0.068247298,-0.004831852
1723571580,206.93,206.97,206.91,206.95,-0.055026729,-0.065603184,0
1723571640,207,207.08,207,207.06,-0.038922812,-0.06026711,0.053152935
1723571700,207.05,207.15,207.05,207.11,-0.021873614,-0.05258841,0.02414759
1723571760,207.1,207.225,207.09,207.18,-0.002682663,-0.042607261,0.033798465
1723571820,207.18,207.22,207.17,207.22,0.015574437,-0.030970921,0.019306883
1723571880,207.23,207.24,207.16,207.2,0.028105505,-0.019155636,-0.009651578
1723571940,207.17,207.26,207.17,207.23,0.039996165,-0.007325276,0.014478764
1723572000,207.23,207.28,207.14,207.28,0.052845016,0.004708782,0.024127781
1723572060,207.29,207.46,207.28,207.45,0.075870811,0.018941188,0.082014666
1723572120,207.4,207.43,207.35,207.395,0.088658875,0.032884726,-0.026512413
1723572180,207.39,207.46,207.35,207.44,0.101257399,0.04655926,0.021697727
1723572240,207.43,207.45,207.33,207.33,0.101199179,0.057487244,-0.053027381
1723572300,207.34,207.36,207.29,207.36,0.10239346,0.066468487,0.014469686
1723572360,207.36,207.38,207.27,207.29,0.096578228,0.072490435,-0.033757716
1723572420,207.33,207.33,207.21,207.22,0.085337482,0.075059845,-0.033769116
1723572480,207.2,207.28,207.18,207.22,0.075558123,0.0751595,0
1723572540,207.215,207.22,207.15,207.17,0.063046566,0.072736913,-0.024128945
1723572600,207.18,207.19,207.14,207.16,0.051727865,0.068535104,-0.004826954
1723572660,207.15,207.15,207.09,207.11,0.038281841,0.062484451,-0.024135934
1723572720,207.13,207.24,207.13,207.21,0.035288155,0.057045192,0.048283521
1723572780,207.2,207.21,207.14,207.17,0.029349646,0.051506083,-0.019304088
1723572840,207.18,207.18,207.12,207.141,0.02204911,0.045614688,-0.013998166
1723572900,207.15,207.23,207.15,207.23,0.023177759,0.041127302,0.042965902
1723572960,207.23,207.24,207.21,207.22,0.023000174,0.037501877,-0.004825556
1723573020,207.22,207.22,207.03,207.04,0.008239956,0.031649493,-0.086864202
1723573080,207.07,207.07,206.92,206.99,-0.007406824,0.023838229,-0.024149923
1723573140,206.98,207.04,206.96,207.04,-0.015592686,0.015952046,0.024155756
1723573200,207.04,207.16,207.04,207.09,-0.017839811,0.009193675,0.024149923
1723573260,207.09,207.16,207.07,207.16,-0.013813031,0.004592334,0.033801729
1723573320,207.15,207.16,207.09,207.1,-0.015287058,0.000616455,-0.02896312
1723573380,207.11,207.15,207.06,207.11,-0.01546999,-0.002600834,0.004828585
1723573440,207.12,207.16,207.105,207.11,-0.015437017,-0.00516807,0
1723573500,207.12,207.17,207.12,207.17,-0.010448938,-0.006224244,0.028970113
1723573560,207.16,207.18,207.135,207.18,-0.005624102,-0.006104215,0.004826954
1723573620,207.195,207.23,207.195,207.2,-0.000184426,-0.004920257,0.009653441
1723573680,207.21,207.27,207.185,207.27,0.009663576,-0.002003491,0.033783784
1723573740,207.27,207.35,207.26,207.32,0.021257725,0.002648752,0.024123124
1723573800,207.32,207.32,207.25,207.27,0.026110603,0.007341122,-0.024117307
1723573860,207.27,207.31,207.26,207.28,0.030412879,0.011955474,0.004824625
1723573920,207.27,207.32,207.27,207.31,0.035830185,0.016730416,0.014473176
1723573980,207.32,207.32,207.23,207.28,0.037273029,0.020838939,-0.014471082
1723574040,207.29,207.31,207.285,207.3,0.039574141,0.024585979,0.009648784
1723574100,207.295,207.41,207.295,207.41,0.049700947,0.029608973,0.053063193
1723574160,207.42,207.47,207.415,207.47,0.061854987,0.036058175,0.02892821
1723574220,207.48,207.48,207.42,207.45,0.069077041,0.042661949,-0.009639948
1723574280,207.48,207.61,207.48,207.61,0.086711676,0.051471894,0.077127019
1723574340,207.63,207.65,207.58,207.61,0.099539818,0.061085479,0
1723574400,207.59,207.64,207.51,207.51,0.100478791,0.068964141,-0.048167237
1723574460,207.54,207.59,207.53,207.55,0.10326028,0.075823369,0.019276179
1723574520,207.53,207.53,207.44,207.46,0.097083267,0.080075349,-0.043363045
1723574580,207.45,207.56,207.45,207.49,0.093530527,0.082766384,0.014460619
1723574640,207.49,207.55,207.48,207.52,0.092074329,0.084627973,0.014458528
1723574700,207.5,207.52,207.43,207.43,0.082704665,0.084243311,-0.043369314
1723574760,207.42,207.42,207.36,207.4,0.072028095,0.081800268,-0.01446271
1723574820,207.395,207.41,207.22,207.29,0.054067499,0.076253714,-0.053037608
1723574880,207.31,207.36,207.29,207.33,0.042570537,0.069517079,0.019296638
1723574940,207.35,207.41,207.35,207.38,0.037066415,0.063026946,0.024116143
1723575000,207.38,207.48,207.36,207.48,0.040308867,0.05848333,0.048220658
1723575060,207.46,207.47,207.37,207.37,0.033614961,0.053509656,-0.053017158
1723575120,207.34,207.39,207.33,207.35,0.026391929,0.048086111,-0.009644597
1723575180,207.35,207.38,207.35,207.36,0.021229817,0.042714852,0.004822763
1723575240,207.38,207.45,207.38,207.43,0.022527538,0.038677389,0.033757716
1723575300,207.42,207.42,207.37,207.37,0.018501221,0.034642156,-0.028925421
1723575360,207.37,207.4,207.33,207.39,0.016731301,0.031059985,0.009644597
1723575420,207.4,207.4,207.33,207.36,0.01276078,0.027400144,-0.0144655
1723575480,207.35,207.38,207.34,207.34,0.007909108,0.023501937,-0.009645062
1723575540,207.34,207.4,207.34,207.36,0.005613251,0.019924199,0.009645992
1723575600,207.35,207.405,207.33,207.395,0.006542556,0.017247871,0.016878858
1723575660,207.395,207.47,207.385,207.44,0.010785829,0.015955462,0.021697727
1723575720,207.42,207.51,207.42,207.48,0.017178298,0.016200029,0.019282684
1723575780,207.47,207.5,207.46,207.49,0.022788599,0.017517743,0.004819742
1723575840,207.49,207.49,207.37,207.41,0.020542669,0.018122728,-0.038556075
1723575900,207.4,207.4,207.23,207.3,0.009774004,0.016452984,-0.053035051
1723575960,207.32,207.39,207.3,207.39,0.008405118,0.01484341,0.04341534
1723576020,207.4,207.42,207.34,207.34,0.00324824,0.012524376,-0.024109166
1723576080,207.35,207.37,207.32,207.35,-3.13446E-05,0.010013232,0.004822996
1723576140,207.36,207.39,207.31,207.33,-0.004195904,0.007171405,-0.009645527
1723576200,207.34,207.37,207.29,207.37,-0.004220036,0.004893117,0.019292915
1723576260,207.37,207.38,207.24,207.25,-0.013763501,0.001161793,-0.05786758
1723576320,207.24,207.25,207.16,207.17,-0.027465492,-0.004563664,-0.038600724
1723576380,207.18,207.22,207.16,207.19,-0.036292232,-0.010909378,0.009653907
1723576440,207.2,207.22,207.14,207.15,-0.045985065,-0.017924515,-0.019305951
1723576500,207.14,207.2,207.11,207.19,-0.049864235,-0.024312459,0.019309679
1723576560,207.2,207.225,207.17,207.18,-0.053132939,-0.030076555,-0.004826488
1723576620,207.18,207.18,207.03,207.06,-0.064661035,-0.036993451,-0.057920649
1723576680,207.06,207.075,207.05,207.06,-0.072956141,-0.044185989,0
1723576740,207.05,207.16,207.02,207.16,-0.070646539,-0.049478099,0.04829518
1723576800,207.16,207.16,207.1,207.13,-0.070425095,-0.053667498,-0.01448156
1723576860,207.13,207.13,207,207.01,-0.079021684,-0.058738335,-0.05793463
1723576920,207.02,207.16,207.02,207.16,-0.072890559,-0.06156878,0.072460268
1723576980,207.17,207.24,207.16,207.21,-0.063267705,-0.061908565,0.024135934
1723577040,207.2,207.25,207.18,207.24,-0.052614271,-0.060049706,0.014478066
1723577100,207.24,207.28,207.21,207.24,-0.04366797,-0.056773359,0
1723577160,207.24,207.25,207.19,207.199,-0.039431774,-0.053305042,-0.019783826
1723577220,207.18,207.26,207.17,207.22,-0.033988239,-0.049441681,0.010135184
1723577280,207.23,207.34,207.23,207.34,-0.019763381,-0.043506021,0.057909468
1723577340,207.35,207.37,207.33,207.37,-0.006000163,-0.03600485,0.014468988
1723577400,207.37,207.47,207.34,207.38,0.005649083,-0.027674063,0.004822298
1723577460,207.39,207.47,207.39,207.44,0.019497934,-0.018239664,0.028932395
1723577520,207.45,207.5,207.38,207.39,0.02613737,-0.009364257,-0.024103355
1723577580,207.37,207.48,207.35,207.48,0.038220833,0.000152761,0.043396499
1723577640,207.48,207.48,207.38,207.45,0.044859206,0.00909405,-0.014459225
1723577700,207.45,207.53,207.45,207.51,0.054335319,0.018142304,0.028922632
1723577760,207.51,207.61,207.51,207.57,0.065926744,0.027699192,0.028914269
1723577820,207.57,207.63,207.49,207.62,0.078245646,0.037808483,0.024088259
1723577880,207.6,207.61,207.46,207.495,0.077034009,0.045653588,-0.060206146
1723577940,207.505,207.54,207.46,207.54,0.078796584,0.052282187,0.02168727
1723578000,207.54,207.57,207.49,207.56,0.080874994,0.058000749,0.009636697
1723578060,207.55,207.57,207.5,207.51,0.077593121,0.061919223,-0.02408942
1723578120,207.53,207.58,207.53,207.56,0.078126206,0.06516062,0.024095224
1723578180,207.58,207.6,207.57,207.59,0.080046699,0.068137836,0.014453652
1723578240,207.6,207.7,207.6,207.7,0.089414076,0.072393084,0.052989065
1723578300,207.7,207.7,207.62,207.68,0.094138782,0.076742223,-0.009629273
1723578360,207.68,207.825,207.68,207.82,0.10793576,0.082980931,0.067411402
1723578420,207.81,207.94,207.81,207.92,0.125492529,0.09148325,0.048118564
1723578480,207.92,208.08,207.92,208.02,0.145794926,0.102345586,0.048095421
1723578540,208.03,208.28,208.03,208.28,0.180780623,0.118032593,0.124987982
1723578600,208.27,208.37,207.94,207.94,0.179008384,0.130227751,-0.16324179
1723578660,207.98,208.13,207.83,208.13,0.190736591,0.142329519,0.091372511
1723578720,208.135,208.24,208.08,208.09,0.194560837,0.152775783,-0.019218758
1723578780,208.08,208.09,207.775,207.81,0.173003642,0.156821355,-0.134557163
1723578840,207.805,207.805,207.61,207.64,0.140581297,0.153573343,-0.081805495
1723578900,207.63,207.78,207.61,207.78,0.124745199,0.147807714,0.067424388
1723578960,207.79,207.8,207.73,207.755,0.108922101,0.140030592,-0.012031957
1723579020,207.74,207.82,207.71,207.8,0.098873552,0.131799184,0.021660129
1723579080,207.8,207.91,207.78,207.88,0.09625576,0.124690499,0.038498556
1723579140,207.89,208.02,207.86,207.92,0.096298735,0.119012146,0.01924187
1723642200,208.63,208.74,208.39,208.66,0.154266322,0.126062981,0.355906118
1723642260,208.75,208.75,208.44,208.47,0.182767807,0.137403947,-0.091057222
1723642320,208.43,208.72,208.43,208.48,0.203812927,0.150685743,0.004796853
1723642380,208.4,208.53,208.09,208.26,0.200428757,0.160634346,-0.10552571
1723642440,208.24,208.28,207.8,207.8,0.158798097,0.160267096,-0.220877749
1723642500,207.77,208.25,207.62,208.18,0.154685208,0.159150718,0.182868142
1723642560,208.14,208.18,208.04,208.14,0.146509181,0.156622411,-0.019214142
1723642620,208.13,208.14,207.91,208.13,0.137636121,0.152825153,-0.004804459
1723642680,208.07,208.39,208.04,208.33,0.145070207,0.151274164,0.096093788
1723642740,208.32,208.32,208.01,208.18,0.137275599,0.148474451,-0.072001152
1723642800,208.14,208.18,207.92,207.92,0.108863578,0.140552276,-0.12489192
1723642860,207.95,208.01,207.72,207.9,0.083767395,0.1291953,-0.009619084
1723642920,207.87,207.87,207.31,207.53,0.03363486,0.110083212,-0.177970178
1723642980,207.52,207.55,207.28,207.43,-0.014003278,0.085265914,-0.048185804
1723643040,207.47,207.58,207.31,207.36,-0.05675107,0.056862517,-0.033746324
1723643100,207.34,207.8,207.31,207.78,-0.056091921,0.034271629,0.202546296
1723643160,207.77,207.81,207.38,207.45,-0.081261055,0.011165093,-0.158821831
1723643220,207.48,207.75,207.21,207.59,-0.08888632,-0.00884519,0.067486141
1723643280,207.54,207.54,207.35,207.35,-0.112992879,-0.029674728,-0.115612505
1723643340,207.35,207.51,207.34,207.46,-0.121817188,-0.04810322,0.053050398
1723643400,207.54,207.69,207.24,207.24,-0.144892448,-0.067461065,-0.106044539
1723643460,207.28,207.31,207.03,207.03,-0.178072295,-0.089583311,-0.101331789
1723643520,207.05,207.12,206.88,207.02,-0.20283631,-0.112233911,-0.004830218
1723643580,207.04,207.185,207.01,207.03,-0.219129069,-0.133612943,0.004830451
1723643640,207,207,206.68,206.75,-0.251733037,-0.157236962,-0.1352461
1723643700,206.74,206.77,206.46,206.465,-0.297143746,-0.185218319,-0.137847642
1723643760,206.47,206.8,206.47,206.69,-0.311386966,-0.210452048,0.108977309
1723643820,206.66,206.8,206.55,206.72,-0.316604452,-0.231682529,0.01451449
1723643880,206.71,206.8,206.67,206.8,-0.310702431,-0.247486509,0.03869969
1723643940,206.78,206.83,206.53,206.62,-0.316896547,-0.261368517,-0.087040619
1723644000,206.65,206.66,206.33,206.54,-0.324519896,-0.273998793,-0.03871842
1723644060,206.48,206.5,206.33,206.44,-0.334771582,-0.28615335,-0.048416772
1723644120,206.5,206.77,206.42,206.75,-0.314259123,-0.291774505,0.150164697
1723644180,206.71,206.71,206.45,206.54,-0.311358945,-0.295691393,-0.101571947
1723644240,206.54,206.75,206.48,206.71,-0.291977222,-0.294948559,0.082308512
1723644300,206.7,206.73,206.36,206.36,-0.301384963,-0.29623584,-0.169319336
1723644360,206.36,206.61,206.35,206.35,-0.306118835,-0.298212439,-0.0048459
1723644420,206.36,206.45,206.23,206.29,-0.311125501,-0.300795051,-0.029076811
1723644480,206.29,206.55,206.29,206.36,-0.305918466,-0.301819734,0.033932813
1723644540,206.35,206.61,206.25,206.58,-0.280802773,-0.297616342,0.106609808
1723644600,206.57,206.6,206.45,206.55,-0.260318366,-0.290156747,-0.014522219
1723644660,206.55,206.55,206.27,206.29,-0.262043479,-0.284534093,-0.125877511
1723644720,206.295,206.39,206.19,206.25,-0.263599696,-0.280347214,-0.019390179
1723644780,206.29,206.42,206.25,206.26,-0.261017249,-0.276481221,0.004848485
1723644840,206.28,206.46,206.27,206.37,-0.247244479,-0.270633872,0.053330748
1723644900,206.3,206.38,206.23,206.38,-0.232838526,-0.263074803,0.004845666
1723644960,206.37,206.5,206.35,206.4,-0.217302939,-0.25392043,0.009690862
1723645020,206.34,206.46,206.33,206.35,-0.206643399,-0.244465024,-0.024224806
1723645080,206.31,206.55,206.3,206.54,-0.180780303,-0.23172808,0.092076569
1723645140,206.54,206.55,206.4,206.48,-0.163243343,-0.218031133,-0.029050063
1723645200,206.51,206.58,206.43,206.46,-0.149238679,-0.204272642,-0.009686168
1723645260,206.44,206.55,206.27,206.5,-0.133374755,-0.190093064,0.019374213
1723645320,206.54,206.68,206.54,206.64,-0.108257723,-0.173725996,0.06779661
1723645380,206.67,206.9,206.67,206.9,-0.066604689,-0.152301735,0.125822687
1723645440,206.87,206.87,206.71,206.75,-0.045177331,-0.130876854,-0.072498792
1723645500,206.72,206.88,206.685,206.86,-0.019099744,-0.108521432,0.053204353
1723645560,206.85,206.9,206.65,206.67,-0.01360762,-0.08953867,-0.09184956
1723645620,206.64,206.83,206.56,206.82,0.00281621,-0.071067694,0.072579475
1723645680,206.87,206.95,206.68,206.69,0.005281419,-0.055797871,-0.06285659
1723645740,206.73,206.85,206.73,206.78,0.014332151,-0.041771867,0.043543471
1723645800,206.77,206.86,206.65,206.65,0.010889481,-0.031239597,-0.062868749
1723645860,206.64,206.695,206.51,206.52,-0.002302235,-0.025452125,-0.062908299
1723645920,206.51,206.55,206.34,206.34,-0.026970363,-0.025755772,-0.087158629
1723645980,206.31,206.41,206.19,206.21,-0.05636026,-0.03187667,-0.063002811
